Date,0
2022-11-08,0.0075333473809962815
2022-11-09,-0.01817355471885554
2022-11-10,0.05956005053512086
2022-11-11,0.01083591725357004
2022-11-14,-0.009715640303445142
2022-11-15,0.0036820478970121997
2022-11-16,-0.00301573574306022
2022-11-17,-0.00038393682349170005
2022-11-18,0.0018667198882899797
2022-11-21,-0.00667352262291192
2022-11-22,0.01131195698029702
2022-11-23,0.00790601184778418
2022-11-25,-0.0034833806639485805
2022-11-28,-0.01815115767362454
2022-11-29,-0.00147822970507048
2022-11-30,0.033272690604437785
2022-12-01,0.0007474397874385202
2022-12-02,-0.00292245665992228
2022-12-05,-0.01801456848844726
2022-12-06,-0.01113531198516168
2022-12-07,-0.00203820716686138
2022-12-08,0.008740457973013642
2022-12-09,-0.00415655512780342
2022-12-12,0.013389551934061059
2022-12-13,0.009585906474917801
2022-12-14,-0.0056383246310723195
2022-12-15,-0.028880854455587378
2022-12-16,-0.00825021169725538
2022-12-19,-0.007715874035647779
2022-12-20,0.00557848494042422
2022-12-21,0.01184607133947854
2022-12-22,-0.017400495492309098
2022-12-23,0.0025928986510668803
2022-12-27,-0.0026603417278326397
2022-12-28,-0.01048174130158612
2022-12-29,0.01705797673063082
2022-12-30,0.0012363536024929604
2023-01-03,-0.00532777990785336
2023-01-04,-0.0013942783014416404
2023-01-05,-0.012865785673831901
2023-01-06,0.0218709333026946
2023-01-09,0.00227430428285054
2023-01-10,0.00634329126442576
2023-01-11,0.014148543360670979
2023-01-12,0.00504564302825384
2023-01-13,0.01085077908723046
2023-01-17,-0.0020785401887219402
2023-01-18,-0.0145921369595184
2023-01-19,-0.00414968289429836
2023-01-20,0.01454135094201178
2023-01-23,0.01268657082498612
2023-01-24,0.003795652244614061
2023-01-25,-0.0001582292397248196
2023-01-26,0.01072682259829048
2023-01-27,0.0035326122259088802
2023-01-30,-0.013126778219077222
2023-01-31,0.01086772963141478
2023-02-01,0.0096833083247411
2023-02-02,0.01461915078996602
2023-02-03,-0.00386675042155992
2023-02-06,-0.00443951350949108
2023-02-07,0.017491106659749518
2023-02-08,-0.007249790345105281
2023-02-09,-0.010143276155794821
2023-02-10,0.00182794121695654
2023-02-13,0.013512090713739721
2023-02-14,0.0007241185717822999
2023-02-15,0.0006766156053422208
2023-02-16,-0.01308180702877764
2023-02-17,-0.003939717713046459
2023-02-21,-0.01794275183691188
2023-02-22,-0.00327251481871704
2023-02-23,0.0058104785603069215
2023-02-24,-0.00972919073628806
2023-02-27,0.005614630242770461
2023-02-28,0.0005650156148008599
2023-03-01,-0.006103941148460439
2023-03-02,0.00411839917944804
2023-03-03,0.019371304288198842
2023-03-06,0.0029060622814384993
2023-03-07,-0.01746044526294536
2023-03-08,0.0003697436756022799
2023-03-09,-0.01661819639696032
2023-03-10,0.0007733728029249809
2023-03-13,0.007654472586556639
2023-03-14,0.0155120916368351
2023-03-15,-0.005048546910789921
2023-03-16,0.0196419710697576
2023-03-17,-0.00282283531177688
2023-03-20,0.00205695400566592
2023-03-21,0.007742905408987961
2023-03-22,-0.00807717541451714
2023-03-23,0.00785183375214922
2023-03-24,-0.00022393202672558034
2023-03-27,-0.0011907534885011407
2023-03-28,0.00016766190175180018
2023-03-29,0.01011324855667942
2023-03-30,0.0068769525647356
2023-03-31,0.010321001971031241
2023-04-03,0.0027709361451339403
2023-04-04,-0.00073998559359716
2023-04-05,-0.00462083722885242
2023-04-06,0.005339674026044041
2023-04-10,-0.00532590631735092
2023-04-11,-0.00374892669069096
2023-04-12,-0.0002731912413229202
2023-04-13,0.01742293177297954
2023-04-14,0.00809538279255716
2023-04-17,0.0032961385478137003
2023-04-18,0.00435531383468792
2023-04-19,0.0002050898323117201
2023-04-20,-0.0036761512067657806
2023-04-21,-0.00440647475744494
2023-04-24,-0.0013300321657716805
2023-04-25,-0.01290054781914704
2023-04-26,0.008995448269529516
2023-04-27,0.018768731107035558
2023-04-28,0.006600227614943841
2023-05-01,0.0019696399384171
2023-05-02,-0.0029544988126659405
2023-05-03,-0.00586451038136086
2023-05-04,-0.00406477941829366
2023-05-05,0.01729674295433418
2023-05-08,-0.00058696209422692
2023-05-09,-0.00348614080869422
2023-05-10,0.00629467199136024
2023-05-11,-0.0038853364319576806
2023-05-12,-0.005289401676068659
2023-05-15,0.00254133838452136
2023-05-16,-0.0037087596279606603
2023-05-17,0.01049587715611768
2023-05-18,0.006461024973246861
2023-05-19,0.00124261066602158
2023-05-22,-0.0013514401409504798
2023-05-23,-0.01080833459355722
2023-05-24,-0.00546102049117742
2023-05-25,0.0093260280634853
2023-05-26,0.012359527944660881
2023-05-30,0.0031964169866782405
2023-05-31,-0.0051069156939012195
2023-06-01,0.011992014466502181
2023-06-02,0.00679485818413854
2023-06-05,-0.00233620695629814
2023-06-06,-0.0007429755459126401
2023-06-07,-0.00888077991838348
2023-06-08,0.00816456045274486
2023-06-09,0.0015926161218947398
2023-06-12,0.007848987913307579
2023-06-13,0.00224014300531006
2023-06-14,0.00212559476645176
2023-06-15,0.014766340699753841
2023-06-16,-0.005238708329190021
2023-06-20,-0.0065300189571349
2023-06-21,-0.0054001551371121795
2023-06-22,0.00188063135353894
2023-06-23,-0.00511000284991954
2023-06-26,-0.005322679245649681
2023-06-27,0.00793375730961595
2023-06-28,0.0007936717339667398
2023-06-29,0.00744145510731678
2023-06-30,0.014393223972069883
2023-07-03,-0.0009912209759495602
2023-07-05,-0.0034153779604824603
2023-07-06,-0.00179238873926928
2023-07-07,-0.000978474685767
2023-07-10,-0.0035824702120369196
2023-07-11,0.004974759771304301
